stationId,utc_time,PM2.5,PM10,NO2,CO,O3,SO2
GN3,2018-04-14 09:00:00,23.1,28.5,24.2,,,
GR9,2018-04-14 09:00:00,26.1,29.0,31.9,,,
LW2,2018-04-14 09:00:00,22.0,29.6,36.7,,,
GN0,2018-04-14 09:00:00,22.5,21.3,31.0,,,
KF1,2018-04-14 09:00:00,,,,,,
CD9,2018-04-14 09:00:00,,,117.6,,,
CT3,2018-04-14 09:00:00,,,,,,
CT2,2018-04-14 09:00:00,28.0,,,,,
BX9,2018-04-14 09:00:00,25.2,,,,,
BX1,2018-04-14 09:00:00,,,21.5,,,
TH4,2018-04-14 09:00:00,,,,,,
ST5,2018-04-14 09:00:00,18.0,22.0,,,,
RB7,2018-04-14 09:00:00,30.0,29.4,27.7,,,
TD5,2018-04-14 09:00:00,25.3,,,,,
CD1,2018-04-14 10:00:00,28.5,33.3,44.4,,,
BL0,2018-04-14 10:00:00,,25.6,23.7,,,
GR4,2018-04-14 10:00:00,16.4,22.1,10.5,,,
MY7,2018-04-14 10:00:00,27.1,43.1,,,,
HV1,2018-04-14 10:00:00,24.4,29.8,30.8,,,
GN3,2018-04-14 10:00:00,21.5,25.4,25.3,,,
GR9,2018-04-14 10:00:00,21.0,24.0,27.8,,,
LW2,2018-04-14 10:00:00,21.4,28.0,33.4,,,
GN0,2018-04-14 10:00:00,18.3,20.7,42.2,,,
KF1,2018-04-14 10:00:00,,,,,,
CD9,2018-04-14 10:00:00,28.4,38.8,111.1,,,
CT3,2018-04-14 10:00:00,,,,,,
CT2,2018-04-14 10:00:00,23.0,,,,,
BX9,2018-04-14 10:00:00,20.1,,,,,
BX1,2018-04-14 10:00:00,,,15.5,,,
TH4,2018-04-14 10:00:00,,,,,,
ST5,2018-04-14 10:00:00,13.0,25.0,,,,
RB7,2018-04-14 10:00:00,24.0,23.2,21.6,,,
TD5,2018-04-14 10:00:00,23.0,,,,,
CD1,2018-04-14 11:00:00,26.4,29.1,55.3,,,
BL0,2018-04-14 11:00:00,,23.0,23.7,,,
GR4,2018-04-14 11:00:00,20.2,22.5,11.7,,,
MY7,2018-04-14 11:00:00,23.7,30.9,,,,
HV1,2018-04-14 11:00:00,20.7,24.3,26.2,,,
GN3,2018-04-14 11:00:00,23.9,28.2,29.5,,,
GR9,2018-04-14 11:00:00,23.7,29.2,29.6,,,
LW2,2018-04-14 11:00:00,19.8,27.0,29.6,,,
GN0,2018-04-14 11:00:00,20.5,17.1,24.1,,,
KF1,2018-04-14 11:00:00,,,,,,
CD9,2018-04-14 11:00:00,,,94.8,,,
CT3,2018-04-14 11:00:00,,,,,,
CT2,2018-04-14 11:00:00,21.0,,,,,
BX9,2018-04-14 11:00:00,22.1,,,,,
BX1,2018-04-14 11:00:00,,,14.3,,,
TH4,2018-04-14 11:00:00,,,,,,
ST5,2018-04-14 11:00:00,12.0,15.0,,,,
RB7,2018-04-14 11:00:00,22.0,21.8,20.0,,,
TD5,2018-04-14 11:00:00,15.9,,,,,
CD1,2018-04-14 12:00:00,20.7,24.0,56.7,,,
BL0,2018-04-14 12:00:00,17.2,21.2,21.2,,,
GR4,2018-04-14 12:00:00,17.2,21.3,10.5,,,
MY7,2018-04-14 12:00:00,19.7,32.9,,,,
HV1,2018-04-14 12:00:00,21.0,25.3,22.7,,,
GN3,2018-04-14 12:00:00,20.4,26.5,31.1,,,
GR9,2018-04-14 12:00:00,20.5,23.5,29.5,,,
LW2,2018-04-14 12:00:00,18.8,22.6,38.1,,,
GN0,2018-04-14 12:00:00,28.1,22.1,29.8,,,
KF1,2018-04-14 12:00:00,,,,,,
CD9,2018-04-14 12:00:00,21.6,30.2,107.0,,,
CT3,2018-04-14 12:00:00,,,,,,
CT2,2018-04-14 12:00:00,20.0,,,,,
BX9,2018-04-14 12:00:00,24.0,,,,,
BX1,2018-04-14 12:00:00,,,15.1,,,
TH4,2018-04-14 12:00:00,,,,,,
ST5,2018-04-14 12:00:00,11.0,15.0,,,,
RB7,2018-04-14 12:00:00,21.0,20.0,20.3,,,
TD5,2018-04-14 12:00:00,15.4,,,,,
CD1,2018-04-14 13:00:00,22.7,46.0,59.5,,,
BL0,2018-04-14 13:00:00,,16.2,21.0,,,
GR4,2018-04-14 13:00:00,18.8,19.8,11.1,,,
MY7,2018-04-14 13:00:00,18.8,29.7,,,,
HV1,2018-04-14 13:00:00,18.9,23.0,18.4,,,
GN3,2018-04-14 13:00:00,27.8,33.3,37.9,,,
GR9,2018-04-14 13:00:00,19.5,25.1,29.9,,,
LW2,2018-04-14 13:00:00,17.9,17.1,24.9,,,
GN0,2018-04-14 13:00:00,20.7,26.2,29.5,,,
KF1,2018-04-14 13:00:00,,,,,,
CD9,2018-04-14 13:00:00,,,102.8,,,
CT3,2018-04-14 13:00:00,,,,,,
CT2,2018-04-14 13:00:00,21.0,,,,,
BX9,2018-04-14 13:00:00,23.4,,,,,
BX1,2018-04-14 13:00:00,,,12.7,,,
TH4,2018-04-14 13:00:00,,,,,,
ST5,2018-04-14 13:00:00,8.0,,,,,
RB7,2018-04-14 13:00:00,24.0,27.0,22.0,,,
TD5,2018-04-14 13:00:00,16.1,,,,,
CD1,2018-04-14 14:00:00,20.4,32.7,65.5,,,
BL0,2018-04-14 14:00:00,,,,,,
GR4,2018-04-14 14:00:00,22.2,28.0,15.5,,,
MY7,2018-04-14 14:00:00,19.3,28.0,,,,
HV1,2018-04-14 14:00:00,21.5,23.7,14.5,,,
GN3,2018-04-14 14:00:00,27.0,33.2,29.5,,,
GR9,2018-04-14 14:00:00,21.8,28.0,41.6,,,
LW2,2018-04-14 14:00:00,19.2,22.6,35.3,,,
GN0,2018-04-14 14:00:00,23.4,23.7,37.0,,,
KF1,2018-04-14 14:00:00,,,,,,
CD9,2018-04-14 14:00:00,30.6,36.0,111.9,,,
CT3,2018-04-14 14:00:00,,,,,,
CT2,2018-04-14 14:00:00,28.0,,,,,
BX9,2018-04-14 14:00:00,24.5,,,,,
BX1,2018-04-14 14:00:00,,,13.4,,,
TH4,2018-04-14 14:00:00,,,,,,
ST5,2018-04-14 14:00:00,12.0,17.0,,,,
RB7,2018-04-14 14:00:00,24.0,22.0,18.2,,,
TD5,2018-04-14 14:00:00,14.1,,,,,
CD1,2018-04-14 15:00:00,29.7,35.9,72.8,,,
BL0,2018-04-14 15:00:00,19.3,26.5,34.6,,,
GR4,2018-04-14 15:00:00,24.8,26.8,15.8,,,
MY7,2018-04-14 15:00:00,23.9,34.5,,,,
HV1,2018-04-14 15:00:00,27.6,29.3,15.8,,,
GN3,2018-04-14 15:00:00,26.9,32.6,44.8,,,
GR9,2018-04-14 15:00:00,24.5,30.5,42.9,,,
LW2,2018-04-14 15:00:00,24.7,29.3,43.8,,,
GN0,2018-04-14 15:00:00,25.9,21.5,29.2,,,
KF1,2018-04-14 15:00:00,,,,,,
CD9,2018-04-14 15:00:00,,,98.5,,,
CT3,2018-04-14 15:00:00,,,,,,
CT2,2018-04-14 15:00:00,25.0,,,,,
BX9,2018-04-14 15:00:00,21.2,,,,,
BX1,2018-04-14 15:00:00,,,16.2,,,
TH4,2018-04-14 15:00:00,,,,,,
ST5,2018-04-14 15:00:00,14.0,,,,,
RB7,2018-04-14 15:00:00,23.0,26.4,18.3,,,
TD5,2018-04-14 15:00:00,14.3,,,,,
CD1,2018-04-14 16:00:00,27.8,36.6,69.4,,,
BL0,2018-04-14 16:00:00,,,,,,
GR4,2018-04-14 16:00:00,22.5,29.6,20.4,,,
MY7,2018-04-14 16:00:00,22.9,33.4,,,,
HV1,2018-04-14 16:00:00,24.8,28.1,16.8,,,
GN3,2018-04-14 16:00:00,27.7,34.8,53.2,,,
GR9,2018-04-14 16:00:00,26.2,33.4,49.8,,,
LW2,2018-04-14 16:00:00,23.3,28.5,41.9,,,
GN0,2018-04-14 16:00:00,26.1,26.2,40.9,,,
KF1,2018-04-14 16:00:00,,,,,,
CD9,2018-04-14 16:00:00,44.4,48.4,107.6,,,
CT3,2018-04-14 16:00:00,,,,,,
CT2,2018-04-14 16:00:00,30.0,,,,,
BX9,2018-04-14 16:00:00,25.4,,,,,
BX1,2018-04-14 16:00:00,,,23.2,,,
TH4,2018-04-14 16:00:00,,,,,,
ST5,2018-04-14 16:00:00,13.0,20.0,,,,
RB7,2018-04-14 16:00:00,24.0,24.6,18.4,,,
TD5,2018-04-14 16:00:00,12.2,,,,,
CD1,2018-04-14 17:00:00,31.0,46.8,76.9,,,
BL0,2018-04-14 17:00:00,,33.6,54.1,,,
GR4,2018-04-14 17:00:00,27.5,36.3,28.5,,,
MY7,2018-04-14 17:00:00,30.2,44.7,,,,
HV1,2018-04-14 17:00:00,31.6,35.8,28.7,,,
GN3,2018-04-14 17:00:00,33.1,40.9,53.8,,,
GR9,2018-04-14 17:00:00,30.8,40.7,60.1,,,
LW2,2018-04-14 17:00:00,30.6,33.1,56.6,,,
GN0,2018-04-14 17:00:00,38.0,35.6,55.7,,,
KF1,2018-04-14 17:00:00,,,,,,
CD9,2018-04-14 17:00:00,,,112.2,,,
CT3,2018-04-14 17:00:00,,,,,,
CT2,2018-04-14 17:00:00,28.0,,,,,
BX9,2018-04-14 17:00:00,29.8,,,,,
BX1,2018-04-14 17:00:00,,,30.1,,,
TH4,2018-04-14 17:00:00,,,,,,
ST5,2018-04-14 17:00:00,,15.0,,,,
RB7,2018-04-14 17:00:00,32.0,40.2,22.2,,,
TD5,2018-04-14 17:00:00,13.1,,,,,
CD1,2018-04-14 18:00:00,39.2,61.8,69.7,,,
BL0,2018-04-14 18:00:00,35.2,46.2,77.8,,,
GR4,2018-04-14 18:00:00,34.8,44.8,35.7,,,
MY7,2018-04-14 18:00:00,39.2,55.9,,,,
HV1,2018-04-14 18:00:00,32.0,34.5,32.9,,,
GN3,2018-04-14 18:00:00,39.9,46.4,54.9,,,
GR9,2018-04-14 18:00:00,40.4,50.3,65.9,,,
LW2,2018-04-14 18:00:00,41.8,47.4,69.8,,,
GN0,2018-04-14 18:00:00,40.0,37.8,68.9,,,
KF1,2018-04-14 18:00:00,,,,,,
CD9,2018-04-14 18:00:00,45.8,53.7,111.9,,,
CT3,2018-04-14 18:00:00,,,,,,
CT2,2018-04-14 18:00:00,37.0,,,,,
BX9,2018-04-14 18:00:00,34.5,,,,,
BX1,2018-04-14 18:00:00,,,37.4,,,
TH4,2018-04-14 18:00:00,,,,,,
ST5,2018-04-14 18:00:00,16.0,17.0,,,,
RB7,2018-04-14 18:00:00,45.0,50.6,28.1,,,
TD5,2018-04-14 18:00:00,10.7,,,,,
CD1,2018-04-14 19:00:00,43.4,49.8,61.4,,,
BL0,2018-04-14 19:00:00,,55.6,83.2,,,
GR4,2018-04-14 19:00:00,43.8,51.9,40.9,,,
MY7,2018-04-14 19:00:00,44.5,58.7,,,,
HV1,2018-04-14 19:00:00,37.6,40.5,41.9,,,
GN3,2018-04-14 19:00:00,49.3,54.8,55.5,,,
GR9,2018-04-14 19:00:00,45.5,57.1,75.2,,,
LW2,2018-04-14 19:00:00,43.5,52.8,72.1,,,
GN0,2018-04-14 19:00:00,47.5,42.6,81.5,,,
KF1,2018-04-14 19:00:00,,,,,,
CD9,2018-04-14 19:00:00,,,95.7,,,
CT3,2018-04-14 19:00:00,,,,,,
CT2,2018-04-14 19:00:00,40.0,,,,,
BX9,2018-04-14 19:00:00,41.3,,,,,
BX1,2018-04-14 19:00:00,,,48.0,,,
TH4,2018-04-14 19:00:00,,,,,,
ST5,2018-04-14 19:00:00,24.0,,,,,
RB7,2018-04-14 19:00:00,49.0,,35.5,,,
TD5,2018-04-14 19:00:00,13.4,,,,,
CD1,2018-04-14 19:00:00,43.4,49.8,61.4,,,
BL0,2018-04-14 19:00:00,,55.6,83.2,,,
GR4,2018-04-14 19:00:00,43.8,51.9,40.9,,,
MY7,2018-04-14 19:00:00,44.5,58.7,,,,
HV1,2018-04-14 19:00:00,37.6,40.5,41.9,,,
GN3,2018-04-14 19:00:00,49.3,54.8,55.5,,,
GR9,2018-04-14 19:00:00,45.5,57.1,75.2,,,
LW2,2018-04-14 19:00:00,43.5,52.8,72.1,,,
GN0,2018-04-14 19:00:00,47.5,42.6,81.5,,,
KF1,2018-04-14 19:00:00,,,,,,
CD9,2018-04-14 19:00:00,,,95.7,,,
CT3,2018-04-14 19:00:00,,,,,,
CT2,2018-04-14 19:00:00,40.0,,,,,
BX9,2018-04-14 19:00:00,41.3,,,,,
BX1,2018-04-14 19:00:00,,,48.0,,,
TH4,2018-04-14 19:00:00,,,,,,
ST5,2018-04-14 19:00:00,24.0,,,,,
RB7,2018-04-14 19:00:00,49.0,,35.5,,,
TD5,2018-04-14 19:00:00,13.4,,,,,
CD1,2018-04-14 21:00:00,54.5,64.3,65.3,,,
BL0,2018-04-14 21:00:00,54.9,62.7,77.8,,,
GR4,2018-04-14 21:00:00,56.6,67.3,48.0,,,
MY7,2018-04-14 21:00:00,56.8,69.6,,,,
HV1,2018-04-14 21:00:00,44.3,45.0,31.6,,,
GN3,2018-04-14 21:00:00,64.1,72.3,52.4,,,
GR9,2018-04-14 21:00:00,63.7,76.6,83.5,,,
LW2,2018-04-14 21:00:00,57.0,65.7,88.5,,,
GN0,2018-04-14 21:00:00,64.4,61.0,71.4,,,
KF1,2018-04-14 21:00:00,,,,,,
CD9,2018-04-14 21:00:00,,,99.7,,,
CT3,2018-04-14 21:00:00,,,,,,
CT2,2018-04-14 21:00:00,56.0,,,,,
BX9,2018-04-14 21:00:00,58.5,,,,,
BX1,2018-04-14 21:00:00,,,40.1,,,
TH4,2018-04-14 21:00:00,,,,,,
ST5,2018-04-14 21:00:00,53.0,53.0,,,,
RB7,2018-04-14 21:00:00,56.0,58.6,40.1,,,
TD5,2018-04-14 21:00:00,32.5,,,,,
CD1,2018-04-14 22:00:00,64.1,70.2,60.2,,,
BL0,2018-04-14 22:00:00,,,,,,
GR4,2018-04-14 22:00:00,57.8,72.0,41.7,,,
MY7,2018-04-14 22:00:00,59.8,72.4,,,,
HV1,2018-04-14 22:00:00,42.2,43.2,31.9,,,
GN3,2018-04-14 22:00:00,61.5,67.2,52.9,,,
GR9,2018-04-14 22:00:00,65.4,75.5,76.0,,,
LW2,2018-04-14 22:00:00,62.5,73.4,77.3,,,
GN0,2018-04-14 22:00:00,68.6,61.8,67.3,,,
KF1,2018-04-14 22:00:00,,,,,,
CD9,2018-04-14 22:00:00,71.1,75.1,93.0,,,
CT3,2018-04-14 22:00:00,,,,,,
CT2,2018-04-14 22:00:00,68.0,,,,,
BX9,2018-04-14 22:00:00,62.1,,,,,
BX1,2018-04-14 22:00:00,,,57.6,,,
TH4,2018-04-14 22:00:00,,,,,,
ST5,2018-04-14 22:00:00,71.0,72.0,,,,
RB7,2018-04-14 22:00:00,52.0,46.4,38.0,,,
TD5,2018-04-14 22:00:00,47.6,,,,,
CD1,2018-04-14 23:00:00,59.4,70.7,50.4,,,
BL0,2018-04-14 23:00:00,59.5,68.8,65.8,,,
GR4,2018-04-14 23:00:00,52.8,62.4,42.6,,,
MY7,2018-04-14 23:00:00,57.0,72.5,,,,
HV1,2018-04-14 23:00:00,35.6,36.4,38.7,,,
GN3,2018-04-14 23:00:00,55.1,59.4,37.0,,,
GR9,2018-04-14 23:00:00,57.8,69.1,64.5,,,
LW2,2018-04-14 23:00:00,66.7,69.2,69.8,,,
GN0,2018-04-14 23:00:00,56.6,50.2,57.5,,,
KF1,2018-04-14 23:00:00,,,,,,
CD9,2018-04-14 23:00:00,,,89.9,,,
CT3,2018-04-14 23:00:00,58.0,49.6,,,,
CT2,2018-04-14 23:00:00,56.0,,,,,
BX9,2018-04-14 23:00:00,48.6,,,,,
BX1,2018-04-14 23:00:00,,,33.5,,,
TH4,2018-04-14 23:00:00,,,,,,
ST5,2018-04-14 23:00:00,57.0,66.0,,,,
RB7,2018-04-14 23:00:00,46.0,44.4,38.0,,,
TD5,2018-04-14 23:00:00,59.3,,,,,
CD1,2018-04-15 00:00:00,55.5,60.3,48.2,,,
BL0,2018-04-15 00:00:00,,,,,,
GR4,2018-04-15 00:00:00,49.1,53.8,36.6,,,
MY7,2018-04-15 00:00:00,53.1,63.5,,,,
HV1,2018-04-15 00:00:00,35.7,36.0,29.0,,,
GN3,2018-04-15 00:00:00,51.0,56.1,36.0,,,
GR9,2018-04-15 00:00:00,52.5,58.6,58.1,,,
LW2,2018-04-15 00:00:00,56.9,59.1,67.9,,,
GN0,2018-04-15 00:00:00,55.3,46.4,51.4,,,
KF1,2018-04-15 00:00:00,46.1,52.5,,,,
CD9,2018-04-15 00:00:00,46.8,50.0,80.5,,,
CT3,2018-04-15 00:00:00,49.0,49.0,54.8,,,
CT2,2018-04-15 00:00:00,59.0,,,,,
BX9,2018-04-15 00:00:00,47.8,,,,,
BX1,2018-04-15 00:00:00,,,33.8,,,
TH4,2018-04-15 00:00:00,,,,,,
ST5,2018-04-15 00:00:00,33.0,35.0,,,,
RB7,2018-04-15 00:00:00,41.0,56.4,31.2,,,
TD5,2018-04-15 00:00:00,54.0,,,,,
CD1,2018-04-15 01:00:00,49.6,54.5,48.0,,,
BL0,2018-04-15 01:00:00,,,,,,
GR4,2018-04-15 01:00:00,46.2,54.9,34.3,,,
MY7,2018-04-15 01:00:00,41.6,47.5,,,,
HV1,2018-04-15 01:00:00,43.2,42.7,26.1,,,
GN3,2018-04-15 01:00:00,48.8,51.4,36.7,,,
GR9,2018-04-15 01:00:00,49.1,54.8,48.4,,,
LW2,2018-04-15 01:00:00,45.6,54.1,52.8,,,
GN0,2018-04-15 01:00:00,51.2,43.8,47.1,,,
KF1,2018-04-15 01:00:00,36.2,41.3,,,,
CD9,2018-04-15 01:00:00,,,79.8,,,
CT3,2018-04-15 01:00:00,,,,,,
CT2,2018-04-15 01:00:00,49.0,,,,,
BX9,2018-04-15 01:00:00,52.0,,,,,
BX1,2018-04-15 01:00:00,,,34.7,,,
TH4,2018-04-15 01:00:00,,,,,,
ST5,2018-04-15 01:00:00,29.0,28.0,,,,
RB7,2018-04-15 01:00:00,50.0,48.4,31.3,,,
TD5,2018-04-15 01:00:00,32.6,,,,,
CD1,2018-04-15 02:00:00,48.1,52.5,41.0,,,
BL0,2018-04-15 02:00:00,,,,,,
GR4,2018-04-15 02:00:00,47.0,53.1,31.0,,,
MY7,2018-04-15 02:00:00,39.0,46.6,,,,
HV1,2018-04-15 02:00:00,46.3,47.1,22.8,,,
GN3,2018-04-15 02:00:00,46.9,49.8,40.2,,,
GR9,2018-04-15 02:00:00,49.1,54.1,44.1,,,
LW2,2018-04-15 02:00:00,48.1,56.3,56.6,,,
GN0,2018-04-15 02:00:00,51.2,44.5,48.1,,,
KF1,2018-04-15 02:00:00,,,,,,
CD9,2018-04-15 02:00:00,43.6,44.8,76.4,,,
CT3,2018-04-15 02:00:00,,,,,,
CT2,2018-04-15 02:00:00,43.0,,,,,
BX9,2018-04-15 02:00:00,47.6,,,,,
BX1,2018-04-15 02:00:00,,,41.1,,,
TH4,2018-04-15 02:00:00,,,,,,
ST5,2018-04-15 02:00:00,28.0,28.0,,,,
RB7,2018-04-15 02:00:00,47.0,47.2,31.2,,,
TD5,2018-04-15 02:00:00,27.3,,,,,
CD1,2018-04-15 03:00:00,50.0,54.4,34.1,,,
BL0,2018-04-15 03:00:00,,48.5,55.8,,,
GR4,2018-04-15 03:00:00,,50.1,,,,
MY7,2018-04-15 03:00:00,45.0,52.0,,,,
HV1,2018-04-15 03:00:00,39.6,39.3,23.4,,,
GN3,2018-04-15 03:00:00,45.8,50.3,41.3,,,
GR9,2018-04-15 03:00:00,47.1,55.0,43.7,,,
LW2,2018-04-15 03:00:00,52.7,53.6,59.4,,,
GN0,2018-04-15 03:00:00,47.3,42.3,49.6,,,
KF1,2018-04-15 03:00:00,36.3,40.7,,,,
CD9,2018-04-15 03:00:00,,,70.1,,,
CT3,2018-04-15 03:00:00,,,,,,
CT2,2018-04-15 03:00:00,53.0,,,,,
BX9,2018-04-15 03:00:00,41.7,,,,,
BX1,2018-04-15 03:00:00,,,49.8,,,
TH4,2018-04-15 03:00:00,,,,,,
ST5,2018-04-15 03:00:00,29.0,28.0,,,,
RB7,2018-04-15 03:00:00,46.0,46.2,32.0,,,
TD5,2018-04-15 03:00:00,24.8,,,,,
CD1,2018-04-15 04:00:00,48.4,50.6,35.2,,,
BL0,2018-04-15 04:00:00,,,,,,
GR4,2018-04-15 04:00:00,40.5,47.7,35.4,,,
MY7,2018-04-15 04:00:00,45.6,49.6,,,,
HV1,2018-04-15 04:00:00,28.2,29.6,27.1,,,
GN3,2018-04-15 04:00:00,47.9,54.4,39.7,,,
GR9,2018-04-15 04:00:00,42.3,51.7,49.0,,,
LW2,2018-04-15 04:00:00,46.6,53.1,57.5,,,
GN0,2018-04-15 04:00:00,50.8,46.1,50.3,,,
KF1,2018-04-15 04:00:00,35.0,39.3,,,,
CD9,2018-04-15 04:00:00,43.1,45.0,68.6,,,
CT3,2018-04-15 04:00:00,,,,,,
CT2,2018-04-15 04:00:00,48.0,,,,,
BX9,2018-04-15 04:00:00,45.5,,,,,
BX1,2018-04-15 04:00:00,,,38.1,,,
TH4,2018-04-15 04:00:00,,,,,,
ST5,2018-04-15 04:00:00,37.0,37.0,,,,
RB7,2018-04-15 04:00:00,44.0,41.0,28.5,,,
TD5,2018-04-15 04:00:00,27.8,,,,,
CD1,2018-04-15 05:00:00,45.3,55.8,36.9,,,
BL0,2018-04-15 05:00:00,,48.5,53.2,,,
GR4,2018-04-15 05:00:00,41.2,46.0,31.5,,,
MY7,2018-04-15 05:00:00,42.9,50.8,,,,
HV1,2018-04-15 05:00:00,31.8,32.3,24.7,,,
GN3,2018-04-15 05:00:00,57.1,64.7,43.9,,,
GR9,2018-04-15 05:00:00,43.0,52.9,47.6,,,
LW2,2018-04-15 05:00:00,43.8,56.5,58.9,,,
GN0,2018-04-15 05:00:00,64.3,57.3,51.7,,,
KF1,2018-04-15 05:00:00,33.9,38.0,,,,
CD9,2018-04-15 05:00:00,,,71.1,,,
CT3,2018-04-15 05:00:00,,,,,,
CT2,2018-04-15 05:00:00,53.0,,,,,
BX9,2018-04-15 05:00:00,47.3,,,,,
BX1,2018-04-15 05:00:00,,,43.3,,,
TH4,2018-04-15 05:00:00,,,,,,
ST5,2018-04-15 05:00:00,39.0,37.0,,,,
RB7,2018-04-15 05:00:00,54.0,56.4,28.8,,,
TD5,2018-04-15 05:00:00,33.5,,,,,
CD1,2018-04-15 06:00:00,47.7,54.6,45.7,,,
BL0,2018-04-15 06:00:00,,50.6,51.4,,,
GR4,2018-04-15 06:00:00,45.2,54.6,40.3,,,
MY7,2018-04-15 06:00:00,42.2,50.5,,,,
HV1,2018-04-15 06:00:00,33.7,33.2,30.7,,,
GN3,2018-04-15 06:00:00,48.6,50.2,43.2,,,
GR9,2018-04-15 06:00:00,43.7,51.7,50.5,,,
LW2,2018-04-15 06:00:00,54.5,63.2,59.3,,,
GN0,2018-04-15 06:00:00,52.6,47.9,45.7,,,
KF1,2018-04-15 06:00:00,,,,,,
CD9,2018-04-15 06:00:00,43.6,46.2,69.7,,,
CT3,2018-04-15 06:00:00,,,,,,
CT2,2018-04-15 06:00:00,53.0,,,,,
BX9,2018-04-15 06:00:00,36.1,,,,,
BX1,2018-04-15 06:00:00,,,38.0,,,
TH4,2018-04-15 06:00:00,,,,,,
ST5,2018-04-15 06:00:00,25.0,32.0,,,,
RB7,2018-04-15 06:00:00,46.0,49.8,22.7,,,
TD5,2018-04-15 06:00:00,28.6,,,,,
CD1,2018-04-15 07:00:00,49.9,54.1,47.3,,,
BL0,2018-04-15 07:00:00,41.3,44.8,42.8,,,
GR4,2018-04-15 07:00:00,37.3,38.9,31.4,,,
MY7,2018-04-15 07:00:00,41.2,48.3,,,,
HV1,2018-04-15 07:00:00,25.5,26.1,32.7,,,
GN3,2018-04-15 07:00:00,39.6,42.2,39.0,,,
GR9,2018-04-15 07:00:00,38.6,44.9,47.1,,,
LW2,2018-04-15 07:00:00,38.6,39.3,48.0,,,
GN0,2018-04-15 07:00:00,38.5,35.8,44.8,,,
KF1,2018-04-15 07:00:00,,,,,,
CD9,2018-04-15 07:00:00,,,67.4,,,
CT3,2018-04-15 07:00:00,,,,,,
CT2,2018-04-15 07:00:00,46.0,,,,,
BX9,2018-04-15 07:00:00,35.3,,,,,
BX1,2018-04-15 07:00:00,,,39.7,,,
TH4,2018-04-15 07:00:00,,,,,,
ST5,2018-04-15 07:00:00,23.0,26.0,,,,
RB7,2018-04-15 07:00:00,42.0,42.8,29.2,,,
TD5,2018-04-15 07:00:00,27.1,,,,,
CD1,2018-04-15 08:00:00,43.7,48.0,48.6,,,
BL0,2018-04-15 08:00:00,,35.9,39.0,,,
GR4,2018-04-15 08:00:00,22.9,36.0,19.0,,,
MY7,2018-04-15 08:00:00,34.3,42.2,,,,
HV1,2018-04-15 08:00:00,27.3,28.3,24.7,,,
GN3,2018-04-15 08:00:00,36.6,40.6,33.2,,,
GR9,2018-04-15 08:00:00,25.6,29.9,29.2,,,
LW2,2018-04-15 08:00:00,26.3,29.2,32.5,,,
GN0,2018-04-15 08:00:00,43.6,30.9,45.2,,,
KF1,2018-04-15 08:00:00,,,,,,
CD9,2018-04-15 08:00:00,39.2,46.6,73.6,,,
CT3,2018-04-15 08:00:00,,,,,,
CT2,2018-04-15 08:00:00,33.0,,,,,
BX9,2018-04-15 08:00:00,37.8,,,,,
BX1,2018-04-15 08:00:00,,,27.8,,,
TH4,2018-04-15 08:00:00,,,,,,
ST5,2018-04-15 08:00:00,22.0,22.0,,,,
RB7,2018-04-15 08:00:00,40.0,35.0,27.9,,,
TD5,2018-04-15 08:00:00,21.5,,,,,
CD1,2018-04-15 09:00:00,28.6,30.3,36.2,,,
BL0,2018-04-15 09:00:00,,24.3,28.7,,,
GR4,2018-04-15 09:00:00,16.2,21.2,12.9,,,
MY7,2018-04-15 09:00:00,23.0,32.8,,,,
HV1,2018-04-15 09:00:00,23.9,25.0,25.8,,,
GN3,2018-04-15 09:00:00,32.3,34.3,33.2,,,
GR9,2018-04-15 09:00:00,18.7,24.6,26.6,,,
LW2,2018-04-15 09:00:00,20.2,23.2,,,,
GN0,2018-04-15 09:00:00,36.8,29.9,36.4,,,
KF1,2018-04-15 09:00:00,,,,,,
CD9,2018-04-15 09:00:00,,,90.7,,,
CT3,2018-04-15 09:00:00,,,,,,
CT2,2018-04-15 09:00:00,19.0,,,,,
BX9,2018-04-15 09:00:00,31.2,,,,,
BX1,2018-04-15 09:00:00,,,25.1,,,
TH4,2018-04-15 09:00:00,,,,,,
ST5,2018-04-15 09:00:00,20.0,22.0,,,,
RB7,2018-04-15 09:00:00,35.0,33.4,24.1,,,
TD5,2018-04-15 09:00:00,22.2,,,,,
CD1,2018-04-15 10:00:00,20.6,22.8,28.2,,,
BL0,2018-04-15 10:00:00,15.0,19.4,18.7,,,
GR4,2018-04-15 10:00:00,12.8,19.4,9.9,,,
MY7,2018-04-15 10:00:00,23.5,31.9,,,,
HV1,2018-04-15 10:00:00,26.2,28.4,26.8,,,
GN3,2018-04-15 10:00:00,14.7,18.4,12.6,,,
GR9,2018-04-15 10:00:00,12.3,16.5,20.9,,,
LW2,2018-04-15 10:00:00,,,,,,
GN0,2018-04-15 10:00:00,9.7,11.1,15.5,,,
KF1,2018-04-15 10:00:00,,,,,,
CD9,2018-04-15 10:00:00,16.9,25.7,90.7,,,
CT3,2018-04-15 10:00:00,,,,,,
CT2,2018-04-15 10:00:00,22.0,,,,,
BX9,2018-04-15 10:00:00,14.8,,,,,
BX1,2018-04-15 10:00:00,,,8.0,,,
TH4,2018-04-15 10:00:00,,,,,,
ST5,2018-04-15 10:00:00,17.0,23.0,,,,
